        $RSYS CART FORM = ZX
                  45 -5.52674345e-02 2.08573520e-01 -4.45336363e-01 : -9.04505789e-01 1.87709167e-01 3.82928906e-01 : 3.30040145e-01 -2.60547533e-01 9.07297352e-01
                  46 -7.13571597e-02 2.11354469e-01 -4.38678683e-01 : -9.19341471e-01 1.27723267e-01 3.72153230e-01 : 3.37219012e-01 -2.31543067e-01 9.12508162e-01
                  47 -8.81459209e-02 2.13116537e-01 -4.32021003e-01 : -9.29959019e-01 6.65763144e-02 3.61585145e-01 : 3.42204415e-01 -2.02862341e-01 9.17465536e-01
                  48 -1.05585700e-01 2.13779491e-01 -4.25363323e-01 : -9.36278505e-01 4.58018044e-03 3.51228677e-01 : 3.45084532e-01 -1.74657589e-01 9.22177528e-01
                  49 -1.23621446e-01 2.13263866e-01 -4.18705643e-01 : -9.38243850e-01 -5.79490311e-02 3.41087067e-01 : 3.45956616e-01 -1.47069150e-01 9.26652408e-01
                  50 -1.42190904e-01 2.11491480e-01 -4.12047964e-01 : -9.35822860e-01 -1.20692833e-01 3.31162822e-01 : 3.44925664e-01 -1.20225154e-01 9.30898597e-01
                  51 -1.61224478e-01 2.08385963e-01 -4.05390284e-01 : -9.29007121e-01 -1.83332166e-01 3.21457751e-01 : 3.42103117e-01 -9.42413401e-02 9.34924610e-01
                  52 -1.80645122e-01 2.03873321e-01 -3.98732604e-01 : -9.17811770e-01 -2.45549162e-01 3.11973017e-01 : 3.37605603e-01 -6.92209974e-02 9.38739000e-01
                  53 -2.00368271e-01 1.97882526e-01 -3.92074924e-01 : -9.02275142e-01 -3.07028861e-01 3.02709178e-01 : 3.31553727e-01 -4.52550215e-02 9.42350311e-01
                  54 -2.20301804e-01 1.90346124e-01 -3.85417244e-01 : -8.82458303e-01 -3.67460864e-01 2.93666235e-01 : 3.24070924e-01 -2.24220686e-02 9.45767036e-01
                  55 -2.40346054e-01 1.81200868e-01 -3.78759565e-01 : -8.58444476e-01 -4.26540926e-01 2.84843675e-01 : 3.15282375e-01 -7.88801538e-04 9.48997577e-01
                  56 -2.60393860e-01 1.70388370e-01 -3.72101885e-01 : -8.30338375e-01 -4.83972480e-01 2.76240513e-01 : 3.05313991e-01 1.95897843e-02 9.52050213e-01
                  57 -2.80330661e-01 1.57855771e-01 -3.65444205e-01 : -7.98265432e-01 -5.39468088e-01 2.67855339e-01 : 2.94291471e-01 3.86699658e-02 9.54933068e-01
                  58 -3.00034647e-01 1.43556421e-01 -3.58786525e-01 : -7.62370952e-01 -5.92750816e-01 2.59686353e-01 : 2.82339438e-01 5.64188380e-02 9.57654090e-01
                  59 -3.19376954e-01 1.27450579e-01 -3.52128845e-01 : -7.22819186e-01 -6.43555533e-01 2.51731407e-01 : 2.69580643e-01 7.28138099e-02 9.60221030e-01
                  60 -3.38221919e-01 1.09506110e-01 -3.45471166e-01 : -6.79792327e-01 -6.91630124e-01 2.43988040e-01 : 2.56135251e-01 8.78420605e-02 9.62641421e-01
                  61 -3.56427387e-01 8.96991984e-02 -3.38813486e-01 : -6.33489446e-01 -7.36736627e-01 2.36453514e-01 : 2.42120202e-01 1.01499962e-01 9.64922570e-01
                  62 -3.73845077e-01 6.80150521e-02 -3.32155806e-01 : -5.84125367e-01 -7.78652272e-01 2.29124848e-01 : 2.27648643e-01 1.13792479e-01 9.67071542e-01
                  63 -3.90321016e-01 4.44486121e-02 -3.25498126e-01 : -5.31929481e-01 -8.17170447e-01 2.21998846e-01 : 2.12829435e-01 1.24732552e-01 9.69095156e-01
                  64 -4.05696018e-01 1.90052497e-02 -3.18840446e-01 : -4.77144527e-01 -8.52101566e-01 2.15072129e-01 : 1.97766725e-01 1.34340468e-01 9.70999980e-01
                  65 -4.19806246e-01 -8.29854560e-03 -3.12182767e-01 : -4.20025317e-01 -8.83273850e-01 2.08341161e-01 : 1.82559586e-01 1.42643229e-01 9.72792325e-01
                  66 -4.32483828e-01 -3.74344954e-02 -3.05525087e-01 : -3.60837430e-01 -9.10534015e-01 2.01802271e-01 : 1.67301728e-01 1.49673921e-01 9.74478244e-01
                  67 -4.43557535e-01 -6.83618825e-02 -2.98867407e-01 : -2.99855878e-01 -9.33747875e-01 1.95451679e-01 : 1.52081255e-01 1.55471089e-01 9.76063539e-01
                  68 -4.52853540e-01 -1.01026928e-01 -2.92209727e-01 : -2.37363741e-01 -9.52800843e-01 1.89285519e-01 : 1.36980490e-01 1.60078120e-01 9.77553754e-01
                  69 -4.60196225e-01 -1.35362199e-01 -2.85552047e-01 : -1.73650787e-01 -9.67598351e-01 1.83299851e-01 : 1.22075845e-01 1.63542641e-01 9.78954183e-01
                  70 -4.65409069e-01 -1.71286058e-01 -2.78894368e-01 : -1.09012076e-01 -9.78066165e-01 1.77490689e-01 : 1.07437750e-01 1.65915936e-01 9.80269877e-01
                  71 -4.68315597e-01 -2.08702148e-01 -2.72236688e-01 : -4.37465546e-02 -9.84150618e-01 1.71854007e-01 : 9.31306168e-02 1.67252381e-01 9.81505644e-01
                  72 -4.68740390e-01 -2.47498934e-01 -2.65579008e-01 : 2.18443526e-02 -9.85818748e-01 1.66385759e-01 : 7.92128488e-02 1.67608896e-01 9.82666059e-01
